id	source_file	line	routine	container	english
"message.gverbs.V-SUPER-BRIEF.25.01"	"gverbs.zil"	"25"	"V-SUPER-BRIEF"	"TELL"	"Superbrief descriptions."
"message.gverbs.V-INVENTORY.31.01"	"gverbs.zil"	"31"	"V-INVENTORY"	"TELL"	"You are empty-handed."
"message.gverbs.FINISH.38.01"	"gverbs.zil"	"38"	"FINISH"	"TELL"	"Would you like to restart the game from the beginning, restore a saved\ngame position, or end this session of the game?|\n(Type RESTART, RESTORE, or QUIT):|\n>"
"message.gverbs.FINISH.46.01"	"gverbs.zil"	"46"	"FINISH"	"TELL"	"Failed."
"message.gverbs.FINISH.49.01"	"gverbs.zil"	"49"	"FINISH"	"TELL"	"Ok."
"message.gverbs.FINISH.51.01"	"gverbs.zil"	"51"	"FINISH"	"TELL"	"Failed."
"message.gverbs.V-QUIT.58.01"	"gverbs.zil"	"58"	"V-QUIT"	"TELL"	"Do you wish to leave the game? (Y is affirmative): "
"message.gverbs.V-QUIT.61.01"	"gverbs.zil"	"61"	"V-QUIT"	"TELL"	"Ok."
"message.gverbs.V-RESTART.65.01"	"gverbs.zil"	"65"	"V-RESTART"	"TELL"	"Do you wish to restart? (Y is affirmative): "
"message.gverbs.V-RESTART.67.01"	"gverbs.zil"	"67"	"V-RESTART"	"TELL"	"Restarting."
"message.gverbs.V-RESTART.69.01"	"gverbs.zil"	"69"	"V-RESTART"	"TELL"	"Failed."
"message.gverbs.V-RESTORE.73.01"	"gverbs.zil"	"73"	"V-RESTORE"	"TELL"	"Ok."
"message.gverbs.V-RESTORE.76.01"	"gverbs.zil"	"76"	"V-RESTORE"	"TELL"	"Failed."
"message.gverbs.V-SAVE.80.01"	"gverbs.zil"	"80"	"V-SAVE"	"TELL"	"Ok."
"message.gverbs.V-SAVE.82.01"	"gverbs.zil"	"82"	"V-SAVE"	"TELL"	"Failed."
"message.gverbs.V-SCRIPT.88.01"	"gverbs.zil"	"88"	"V-SCRIPT"	"TELL"	"Here begins a transcript of interaction with"
"message.gverbs.V-UNSCRIPT.93.01"	"gverbs.zil"	"93"	"V-UNSCRIPT"	"TELL"	"Here ends a transcript of interaction with"
"message.gverbs.V-VERSION.100.01"	"gverbs.zil"	"100"	"V-VERSION"	"TELL"	"ZORK I: The Great Underground Empire|\nInfocom interactive fiction - a fantasy story|\nCopyright (c) 1981, 1982, 1983, 1984, 1985, 1986"
"message.gverbs.V-VERSION.111.01"	"gverbs.zil"	"111"	"V-VERSION"	"TELL"	" Infocom, Inc. All rights reserved."
"message.gverbs.V-VERSION.112.01"	"gverbs.zil"	"112"	"V-VERSION"	"TELL"	"ZORK is a registered trademark of Infocom, Inc.|\nRelease "
"message.gverbs.V-VERSION.115.01"	"gverbs.zil"	"115"	"V-VERSION"	"TELL"	" / Serial number "
"message.gverbs.V-VERIFY.124.01"	"gverbs.zil"	"124"	"V-VERIFY"	"TELL"	"Verifying disk..."
"message.gverbs.V-VERIFY.126.01"	"gverbs.zil"	"126"	"V-VERIFY"	"TELL"	"The disk is correct."
"message.gverbs.V-VERIFY.128.01"	"gverbs.zil"	"128"	"V-VERIFY"	"TELL"	"** Disk Failure **"
"message.gverbs.V-RANDOM.136.01"	"gverbs.zil"	"136"	"V-RANDOM"	"TELL"	"Illegal call to #RND."
"message.gverbs.V-ADVENT.154.01"	"gverbs.zil"	"154"	"V-ADVENT"	"TELL"	"A hollow voice says ""Fool."""
"message.gverbs.V-ALARM.160.01"	"gverbs.zil"	"160"	"V-ALARM"	"TELL"	"The "
"message.gverbs.V-ALARM.160.02"	"gverbs.zil"	"160"	"V-ALARM"	"TELL"	" is rudely awakened."
"message.gverbs.V-ALARM.166.01"	"gverbs.zil"	"166"	"V-ALARM"	"TELL"	"He's wide awake, or haven't you noticed..."
"message.gverbs.V-ALARM.168.01"	"gverbs.zil"	"168"	"V-ALARM"	"TELL"	"The "
"message.gverbs.V-ALARM.168.02"	"gverbs.zil"	"168"	"V-ALARM"	"TELL"	" isn't sleeping."
"message.gverbs.V-ANSWER.171.01"	"gverbs.zil"	"171"	"V-ANSWER"	"TELL"	"Nobody seems to be awaiting your answer."
"message.gverbs.V-ATTACK.179.01"	"gverbs.zil"	"179"	"V-ATTACK"	"TELL"	"I've known strange people, but fighting a "
"message.gverbs.V-ATTACK.179.02"	"gverbs.zil"	"179"	"V-ATTACK"	"TELL"	"?"
"message.gverbs.V-ATTACK.183.01"	"gverbs.zil"	"183"	"V-ATTACK"	"TELL"	"Trying to attack a "
"message.gverbs.V-ATTACK.183.02"	"gverbs.zil"	"183"	"V-ATTACK"	"TELL"	" with your bare hands is suicidal."
"message.gverbs.V-ATTACK.185.01"	"gverbs.zil"	"185"	"V-ATTACK"	"TELL"	"You aren't even holding the "
"message.gverbs.V-ATTACK.185.02"	"gverbs.zil"	"185"	"V-ATTACK"	"TELL"	"."
"message.gverbs.V-ATTACK.188.01"	"gverbs.zil"	"188"	"V-ATTACK"	"TELL"	"Trying to attack the "
"message.gverbs.V-ATTACK.188.02"	"gverbs.zil"	"188"	"V-ATTACK"	"TELL"	" with a "
"message.gverbs.V-ATTACK.188.03"	"gverbs.zil"	"188"	"V-ATTACK"	"TELL"	" is suicidal."
"message.gverbs.V-BACK.196.01"	"gverbs.zil"	"196"	"V-BACK"	"TELL"	"Sorry, my memory is poor. Please give a direction."
"message.gverbs.V-BLAST.199.01"	"gverbs.zil"	"199"	"V-BLAST"	"TELL"	"You can't blast anything by using words."
"message.gverbs.PRE-BOARD.211.01"	"gverbs.zil"	"211"	"PRE-BOARD"	"TELL"	"The "
"message.gverbs.PRE-BOARD.211.02"	"gverbs.zil"	"211"	"PRE-BOARD"	"TELL"	" must be on the ground to be boarded."
"message.gverbs.PRE-BOARD.213.01"	"gverbs.zil"	"213"	"PRE-BOARD"	"TELL"	"You are already in the "
"message.gverbs.PRE-BOARD.213.02"	"gverbs.zil"	"213"	"PRE-BOARD"	"TELL"	"!"
"message.gverbs.PRE-BOARD.221.01"	"gverbs.zil"	"221"	"PRE-BOARD"	"TELL"	"You have a theory on how to board a "
"message.gverbs.PRE-BOARD.221.02"	"gverbs.zil"	"221"	"PRE-BOARD"	"TELL"	", perhaps?"
"message.gverbs.V-BOARD.225.01"	"gverbs.zil"	"225"	"V-BOARD"	"TELL"	"You are now in the "
"message.gverbs.V-BOARD.225.02"	"gverbs.zil"	"225"	"V-BOARD"	"TELL"	"."
"message.gverbs.V-BRUSH.234.01"	"gverbs.zil"	"234"	"V-BRUSH"	"TELL"	"If you wish, but heaven only knows why."
"message.gverbs.V-BUG.238.01"	"gverbs.zil"	"238"	"V-BUG"	"TELL"	"Bug? Not in a flawless program like this! (Cough, cough)."
"message.gverbs.TELL-NO-PRSI.241.01"	"gverbs.zil"	"241"	"TELL-NO-PRSI"	"TELL"	"You didn't say with what!"
"message.gverbs.PRE-BURN.249.01"	"gverbs.zil"	"249"	"PRE-BURN"	"TELL"	"With a "
"message.gverbs.PRE-BURN.249.02"	"gverbs.zil"	"249"	"PRE-BURN"	"TELL"	"??!?"
"message.gverbs.V-BURN.262.01"	"gverbs.zil"	"262"	"V-BURN"	"TELL"	"The "
"message.gverbs.V-BURN.264.01"	"gverbs.zil"	"264"	"V-BURN"	"TELL"	" catches fire. Unfortunately, you were "
"message.gverbs.V-BURN.266.01"	"gverbs.zil"	"266"	"V-BURN"	"TELL"	"in"
"message.gverbs.V-BURN.267.01"	"gverbs.zil"	"267"	"V-BURN"	"TELL"	"holding"
"message.gverbs.V-BURN.268.01"	"gverbs.zil"	"268"	"V-BURN"	"JIGS-UP"	" it at the time."
"message.gverbs.V-BURN.272.01"	"gverbs.zil"	"272"	"V-BURN"	"TELL"	"The "
"message.gverbs.V-BURN.272.02"	"gverbs.zil"	"272"	"V-BURN"	"TELL"	" catches fire and is consumed."
"message.gverbs.V-BURN.274.01"	"gverbs.zil"	"274"	"V-BURN"	"TELL"	"You can't burn a "
"message.gverbs.V-BURN.274.02"	"gverbs.zil"	"274"	"V-BURN"	"TELL"	"."
"message.gverbs.V-CHOMP.277.01"	"gverbs.zil"	"277"	"V-CHOMP"	"TELL"	"Preposterous!"
"message.gverbs.V-CLIMB-ON.298.01"	"gverbs.zil"	"298"	"V-CLIMB-ON"	"TELL"	"You can't climb onto the "
"message.gverbs.V-CLIMB-ON.298.02"	"gverbs.zil"	"298"	"V-CLIMB-ON"	"TELL"	"."
"message.gverbs.V-CLIMB-UP.309.01"	"gverbs.zil"	"309"	"V-CLIMB-UP"	"TELL"	"The "
"message.gverbs.V-CLIMB-UP.309.02"	"gverbs.zil"	"309"	"V-CLIMB-UP"	"TELL"	" do"
"message.gverbs.V-CLIMB-UP.311.01"	"gverbs.zil"	"311"	"V-CLIMB-UP"	"TELL"	"es"
"message.gverbs.V-CLIMB-UP.312.01"	"gverbs.zil"	"312"	"V-CLIMB-UP"	"TELL"	"n't lead "
"message.gverbs.V-CLIMB-UP.314.01"	"gverbs.zil"	"314"	"V-CLIMB-UP"	"TELL"	"up"
"message.gverbs.V-CLIMB-UP.315.01"	"gverbs.zil"	"315"	"V-CLIMB-UP"	"TELL"	"down"
"message.gverbs.V-CLIMB-UP.316.01"	"gverbs.zil"	"316"	"V-CLIMB-UP"	"TELL"	"ward."
"message.gverbs.V-CLIMB-UP.323.01"	"gverbs.zil"	"323"	"V-CLIMB-UP"	"TELL"	"Climbing the walls is to no avail."
"message.gverbs.V-CLIMB-UP.329.01"	"gverbs.zil"	"329"	"V-CLIMB-UP"	"TELL"	"There are no climbable trees here."
"message.gverbs.V-CLIMB-UP.332.01"	"gverbs.zil"	"332"	"V-CLIMB-UP"	"TELL"	"You can't go that way."
"message.gverbs.V-CLIMB-UP.334.01"	"gverbs.zil"	"334"	"V-CLIMB-UP"	"TELL"	"You can't do that!"
"message.gverbs.V-CLOSE.339.01"	"gverbs.zil"	"339"	"V-CLOSE"	"TELL"	"You must tell me how to do that to a "
"message.gverbs.V-CLOSE.339.02"	"gverbs.zil"	"339"	"V-CLOSE"	"TELL"	"."
"message.gverbs.V-CLOSE.344.01"	"gverbs.zil"	"344"	"V-CLOSE"	"TELL"	"Closed."
"message.gverbs.V-CLOSE.346.01"	"gverbs.zil"	"346"	"V-CLOSE"	"TELL"	"It is now pitch black."
"message.gverbs.V-CLOSE.349.01"	"gverbs.zil"	"349"	"V-CLOSE"	"TELL"	"It is already closed."
"message.gverbs.V-CLOSE.353.01"	"gverbs.zil"	"353"	"V-CLOSE"	"TELL"	"The "
"message.gverbs.V-CLOSE.353.02"	"gverbs.zil"	"353"	"V-CLOSE"	"TELL"	" is now closed."
"message.gverbs.V-CLOSE.355.01"	"gverbs.zil"	"355"	"V-CLOSE"	"TELL"	"It is already closed."
"message.gverbs.V-CLOSE.357.01"	"gverbs.zil"	"357"	"V-CLOSE"	"TELL"	"You cannot close that."
"message.gverbs.V-COMMAND.361.01"	"gverbs.zil"	"361"	"V-COMMAND"	"TELL"	"The "
"message.gverbs.V-COMMAND.361.02"	"gverbs.zil"	"361"	"V-COMMAND"	"TELL"	" pays no attention."
"message.gverbs.V-COMMAND.363.01"	"gverbs.zil"	"363"	"V-COMMAND"	"TELL"	"You cannot talk to that!"
"message.gverbs.V-COUNT.367.01"	"gverbs.zil"	"367"	"V-COUNT"	"TELL"	"Well, for one, you are playing Zork..."
"message.gverbs.V-COUNT.369.01"	"gverbs.zil"	"369"	"V-COUNT"	"TELL"	"You have lost your mind."
"message.gverbs.V-CROSS.372.01"	"gverbs.zil"	"372"	"V-CROSS"	"TELL"	"You can't cross that!"
"message.gverbs.V-CURSES.377.01"	"gverbs.zil"	"377"	"V-CURSES"	"TELL"	"Insults of this nature won't help you."
"message.gverbs.V-CURSES.379.01"	"gverbs.zil"	"379"	"V-CURSES"	"TELL"	"What a loony!"
"message.gverbs.V-CURSES.382.01"	"gverbs.zil"	"382"	"V-CURSES"	"TELL"	"Such language in a high-class establishment like this!"
"message.gverbs.V-CUT.391.01"	"gverbs.zil"	"391"	"V-CUT"	"TELL"	"Not a bright idea, especially since you're in it."
"message.gverbs.V-CUT.394.01"	"gverbs.zil"	"394"	"V-CUT"	"TELL"	"Your skillful "
"message.gverbs.V-CUT.394.02"	"gverbs.zil"	"394"	"V-CUT"	"TELL"	"smanship slices the "
"message.gverbs.V-CUT.395.01"	"gverbs.zil"	"395"	"V-CUT"	"TELL"	" into innumerable slivers which blow away."
"message.gverbs.V-CUT.398.01"	"gverbs.zil"	"398"	"V-CUT"	"TELL"	"The ""cutting edge"" of a "
"message.gverbs.V-CUT.398.02"	"gverbs.zil"	"398"	"V-CUT"	"TELL"	" is hardly adequate."
"message.gverbs.V-CUT.400.01"	"gverbs.zil"	"400"	"V-CUT"	"TELL"	"Strange concept, cutting the "
"message.gverbs.V-CUT.400.02"	"gverbs.zil"	"400"	"V-CUT"	"TELL"	"...."
"message.gverbs.V-DEFLATE.403.01"	"gverbs.zil"	"403"	"V-DEFLATE"	"TELL"	"Come on, now!"
"message.gverbs.V-DIG.410.01"	"gverbs.zil"	"410"	"V-DIG"	"TELL"	"There's no reason to be digging here."
"message.gverbs.V-DIG.414.01"	"gverbs.zil"	"414"	"V-DIG"	"TELL"	"Digging with the "
"message.gverbs.V-DIG.414.02"	"gverbs.zil"	"414"	"V-DIG"	"TELL"	" is slow and tedious."
"message.gverbs.V-DIG.416.01"	"gverbs.zil"	"416"	"V-DIG"	"TELL"	"Digging with a "
"message.gverbs.V-DIG.416.02"	"gverbs.zil"	"416"	"V-DIG"	"TELL"	" is silly."
"message.gverbs.V-DISEMBARK.424.01"	"gverbs.zil"	"424"	"V-DISEMBARK"	"TELL"	"You're not in that!"
"message.gverbs.V-DISEMBARK.427.01"	"gverbs.zil"	"427"	"V-DISEMBARK"	"TELL"	"You are on your own feet again."
"message.gverbs.V-DISEMBARK.431.01"	"gverbs.zil"	"431"	"V-DISEMBARK"	"TELL"	"You realize that getting out here would be fatal."
"message.gverbs.V-DISENCHANT.466.01"	"gverbs.zil"	"466"	"V-DISENCHANT"	"TELL"	"Nothing happens."
"message.gverbs.V-DRINK-FROM.472.01"	"gverbs.zil"	"472"	"V-DRINK-FROM"	"TELL"	"How peculiar!"
"message.gverbs.V-DROP.481.01"	"gverbs.zil"	"481"	"V-DROP"	"TELL"	"Dropped."
"message.gverbs.V-EAT.487.01"	"gverbs.zil"	"487"	"V-EAT"	"TELL"	"You're not holding that."
"message.gverbs.V-EAT.489.01"	"gverbs.zil"	"489"	"V-EAT"	"TELL"	"How can you drink that?"
"message.gverbs.V-EAT.491.01"	"gverbs.zil"	"491"	"V-EAT"	"TELL"	"Thank you very much. It really hit the spot."
"message.gverbs.V-EAT.504.01"	"gverbs.zil"	"504"	"V-EAT"	"TELL"	"There isn't any water here."
"message.gverbs.V-EAT.508.01"	"gverbs.zil"	"508"	"V-EAT"	"TELL"	"You have to be holding the "
"message.gverbs.V-EAT.508.02"	"gverbs.zil"	"508"	"V-EAT"	"TELL"	" first."
"message.gverbs.V-EAT.511.01"	"gverbs.zil"	"511"	"V-EAT"	"TELL"	"You'll have to open the "
"message.gverbs.V-EAT.511.02"	"gverbs.zil"	"511"	"V-EAT"	"TELL"	" first."
"message.gverbs.V-EAT.516.01"	"gverbs.zil"	"516"	"V-EAT"	"TELL"	"I don't think that the "
"message.gverbs.V-EAT.516.02"	"gverbs.zil"	"516"	"V-EAT"	"TELL"	" would agree with you."
"message.gverbs.HIT-SPOT.523.01"	"gverbs.zil"	"523"	"HIT-SPOT"	"TELL"	"Thank you very much. I was rather thirsty (from all this talking,\nprobably)."
"message.gverbs.V-ECHO.536.01"	"gverbs.zil"	"536"	"V-ECHO"	"TELL"	"..."
"message.gverbs.V-ECHO.545.01"	"gverbs.zil"	"545"	"V-ECHO"	"TELL"	" "
"message.gverbs.V-ECHO.546.01"	"gverbs.zil"	"546"	"V-ECHO"	"TELL"	"echo echo ..."
"message.gverbs.REMOVE-CAREFULLY.617.01"	"gverbs.zil"	"617"	"REMOVE-CAREFULLY"	"TELL"	"You are left in the dark..."
"message.gverbs.V-EXAMINE.630.01"	"gverbs.zil"	"630"	"V-EXAMINE"	"TELL"	"There's nothing special about the "
"message.gverbs.V-EXAMINE.630.02"	"gverbs.zil"	"630"	"V-EXAMINE"	"TELL"	"."
"message.gverbs.V-EXORCISE.644.01"	"gverbs.zil"	"644"	"V-EXORCISE"	"TELL"	"What a bizarre concept!"
"message.gverbs.PRE-FILL.656.01"	"gverbs.zil"	"656"	"PRE-FILL"	"TELL"	"There is nothing to fill it with."
"message.gverbs.V-FILL.673.01"	"gverbs.zil"	"673"	"V-FILL"	"TELL"	"There's nothing to fill it with."
"message.gverbs.V-FILL.675.01"	"gverbs.zil"	"675"	"V-FILL"	"TELL"	"You may know how to do that, but I don't."
"message.gverbs.V-FIND.680.01"	"gverbs.zil"	"680"	"V-FIND"	"TELL"	"Within six feet of your head, assuming you haven't left that\nsomewhere."
"message.gverbs.V-FIND.683.01"	"gverbs.zil"	"683"	"V-FIND"	"TELL"	"You're around here somewhere..."
"message.gverbs.V-FIND.685.01"	"gverbs.zil"	"685"	"V-FIND"	"TELL"	"You find it."
"message.gverbs.V-FIND.687.01"	"gverbs.zil"	"687"	"V-FIND"	"TELL"	"You have it."
"message.gverbs.V-FIND.691.01"	"gverbs.zil"	"691"	"V-FIND"	"TELL"	"It's right here."
"message.gverbs.V-FIND.693.01"	"gverbs.zil"	"693"	"V-FIND"	"TELL"	"The "
"message.gverbs.V-FIND.693.02"	"gverbs.zil"	"693"	"V-FIND"	"TELL"	" has it."
"message.gverbs.V-FIND.695.01"	"gverbs.zil"	"695"	"V-FIND"	"TELL"	"It's on the "
"message.gverbs.V-FIND.695.02"	"gverbs.zil"	"695"	"V-FIND"	"TELL"	"."
"message.gverbs.V-FIND.697.01"	"gverbs.zil"	"697"	"V-FIND"	"TELL"	"It's in the "
"message.gverbs.V-FIND.697.02"	"gverbs.zil"	"697"	"V-FIND"	"TELL"	"."
"message.gverbs.V-FIND.699.01"	"gverbs.zil"	"699"	"V-FIND"	"TELL"	"Beats me."
"message.gverbs.V-FOLLOW.702.01"	"gverbs.zil"	"702"	"V-FOLLOW"	"TELL"	"You're nuts!"
"message.gverbs.V-FROBOZZ.706.01"	"gverbs.zil"	"706"	"V-FROBOZZ"	"TELL"	"The FROBOZZ Corporation created, owns, and operates this dungeon."
"message.gverbs.PRE-GIVE.711.01"	"gverbs.zil"	"711"	"PRE-GIVE"	"TELL"	"That's easy for you to say since you don't even have the "
"message.gverbs.PRE-GIVE.711.02"	"gverbs.zil"	"711"	"PRE-GIVE"	"TELL"	"."
"message.gverbs.V-GIVE.715.01"	"gverbs.zil"	"715"	"V-GIVE"	"TELL"	"You can't give a "
"message.gverbs.V-GIVE.715.02"	"gverbs.zil"	"715"	"V-GIVE"	"TELL"	" to a "
"message.gverbs.V-GIVE.715.03"	"gverbs.zil"	"715"	"V-GIVE"	"TELL"	"!"
"message.gverbs.V-GIVE.717.01"	"gverbs.zil"	"717"	"V-GIVE"	"TELL"	"The "
"message.gverbs.V-GIVE.717.02"	"gverbs.zil"	"717"	"V-GIVE"	"TELL"	" refuses it politely."
"message.gverbs.V-HATCH.720.01"	"gverbs.zil"	"720"	"V-HATCH"	"TELL"	"Bizarre!"
"message.gverbs.V-HELLO.728.01"	"gverbs.zil"	"728"	"V-HELLO"	"TELL"	"The "
"message.gverbs.V-HELLO.728.02"	"gverbs.zil"	"728"	"V-HELLO"	"TELL"	" bows his head to you in greeting."
"message.gverbs.V-HELLO.731.01"	"gverbs.zil"	"731"	"V-HELLO"	"TELL"	"It's a well known fact that only schizophrenics say ""Hello"" to a "
"message.gverbs.V-HELLO.732.01"	"gverbs.zil"	"732"	"V-HELLO"	"TELL"	"."
"message.gverbs.V-INCANT.752.01"	"gverbs.zil"	"752"	"V-INCANT"	"TELL"	"The incantation echoes back faintly, but nothing else happens."
"message.gverbs.V-INFLATE.758.01"	"gverbs.zil"	"758"	"V-INFLATE"	"TELL"	"How can you inflate that?"
"message.gverbs.V-KICK.760.01"	"gverbs.zil"	"760"	"V-KICK"	"HACK-HACK"	"Kicking the "
"message.gverbs.V-KISS.763.01"	"gverbs.zil"	"763"	"V-KISS"	"TELL"	"I'd sooner kiss a pig."
"message.gverbs.V-KNOCK.767.01"	"gverbs.zil"	"767"	"V-KNOCK"	"TELL"	"Nobody's home."
"message.gverbs.V-KNOCK.769.01"	"gverbs.zil"	"769"	"V-KNOCK"	"TELL"	"Why knock on a "
"message.gverbs.V-KNOCK.769.02"	"gverbs.zil"	"769"	"V-KNOCK"	"TELL"	"?"
"message.gverbs.V-LAMP-OFF.774.01"	"gverbs.zil"	"774"	"V-LAMP-OFF"	"TELL"	"It is already off."
"message.gverbs.V-LAMP-OFF.779.01"	"gverbs.zil"	"779"	"V-LAMP-OFF"	"TELL"	"The "
"message.gverbs.V-LAMP-OFF.779.02"	"gverbs.zil"	"779"	"V-LAMP-OFF"	"TELL"	" is now off."
"message.gverbs.V-LAMP-OFF.781.01"	"gverbs.zil"	"781"	"V-LAMP-OFF"	"TELL"	"It is now pitch black."
"message.gverbs.V-LAMP-OFF.783.01"	"gverbs.zil"	"783"	"V-LAMP-OFF"	"TELL"	"You can't turn that off."
"message.gverbs.V-LAMP-ON.789.01"	"gverbs.zil"	"789"	"V-LAMP-ON"	"TELL"	"It is already on."
"message.gverbs.V-LAMP-ON.792.01"	"gverbs.zil"	"792"	"V-LAMP-ON"	"TELL"	"The "
"message.gverbs.V-LAMP-ON.792.02"	"gverbs.zil"	"792"	"V-LAMP-ON"	"TELL"	" is now on."
"message.gverbs.V-LAMP-ON.799.01"	"gverbs.zil"	"799"	"V-LAMP-ON"	"TELL"	"If you wish to burn the "
"message.gverbs.V-LAMP-ON.799.02"	"gverbs.zil"	"799"	"V-LAMP-ON"	"TELL"	", you should say so."
"message.gverbs.V-LAMP-ON.801.01"	"gverbs.zil"	"801"	"V-LAMP-ON"	"TELL"	"You can't turn that on."
"message.gverbs.V-LAUNCH.806.01"	"gverbs.zil"	"806"	"V-LAUNCH"	"TELL"	"You can't launch that by saying ""launch""!"
"message.gverbs.V-LAUNCH.808.01"	"gverbs.zil"	"808"	"V-LAUNCH"	"TELL"	"That's pretty weird."
"message.gverbs.V-LEAN-ON.811.01"	"gverbs.zil"	"811"	"V-LEAN-ON"	"TELL"	"Getting tired?"
"message.gverbs.V-LEAP.818.01"	"gverbs.zil"	"818"	"V-LEAP"	"TELL"	"The "
"message.gverbs.V-LEAP.818.02"	"gverbs.zil"	"818"	"V-LEAP"	"TELL"	" is too big to jump over."
"message.gverbs.V-LEAP.822.01"	"gverbs.zil"	"822"	"V-LEAP"	"TELL"	"That would be a good trick."
"message.gverbs.V-LEAP.829.01"	"gverbs.zil"	"829"	"V-LEAP"	"TELL"	"This was not a very safe place to try jumping."
"message.gverbs.V-LEAP.834.01"	"gverbs.zil"	"834"	"V-LEAP"	"TELL"	"In a feat of unaccustomed daring, you manage to land on your feet without\nkilling yourself."
"message.gverbs.JUMPLOSS.846.01"	"gverbs.zil"	"846"	"JUMPLOSS"	"LTABLE"	"You should have looked before you leaped."
"message.gverbs.JUMPLOSS.847.01"	"gverbs.zil"	"847"	"JUMPLOSS"	"LTABLE"	"In the movies, your life would be passing before your eyes."
"message.gverbs.JUMPLOSS.848.01"	"gverbs.zil"	"848"	"JUMPLOSS"	"LTABLE"	"Geronimo..."
"message.gverbs.V-LISTEN.853.01"	"gverbs.zil"	"853"	"V-LISTEN"	"TELL"	"The "
"message.gverbs.V-LISTEN.853.02"	"gverbs.zil"	"853"	"V-LISTEN"	"TELL"	" makes no sound."
"message.gverbs.V-LOCK.856.01"	"gverbs.zil"	"856"	"V-LOCK"	"TELL"	"It doesn't seem to work."
"message.gverbs.V-LOOK-BEHIND.863.01"	"gverbs.zil"	"863"	"V-LOOK-BEHIND"	"TELL"	"There is nothing behind the "
"message.gverbs.V-LOOK-BEHIND.863.02"	"gverbs.zil"	"863"	"V-LOOK-BEHIND"	"TELL"	"."
"message.gverbs.V-LOOK-INSIDE.869.01"	"gverbs.zil"	"869"	"V-LOOK-INSIDE"	"TELL"	"The "
"message.gverbs.V-LOOK-INSIDE.869.02"	"gverbs.zil"	"869"	"V-LOOK-INSIDE"	"TELL"	" is open, but I can't tell what's beyond it."
"message.gverbs.V-LOOK-INSIDE.871.01"	"gverbs.zil"	"871"	"V-LOOK-INSIDE"	"TELL"	"The "
"message.gverbs.V-LOOK-INSIDE.871.02"	"gverbs.zil"	"871"	"V-LOOK-INSIDE"	"TELL"	" is closed."
"message.gverbs.V-LOOK-INSIDE.875.01"	"gverbs.zil"	"875"	"V-LOOK-INSIDE"	"TELL"	"There is nothing special to be seen."
"message.gverbs.V-LOOK-INSIDE.886.01"	"gverbs.zil"	"886"	"V-LOOK-INSIDE"	"TELL"	"The "
"message.gverbs.V-LOOK-INSIDE.886.02"	"gverbs.zil"	"886"	"V-LOOK-INSIDE"	"TELL"	" is empty."
"message.gverbs.V-LOOK-INSIDE.888.01"	"gverbs.zil"	"888"	"V-LOOK-INSIDE"	"TELL"	"The "
"message.gverbs.V-LOOK-INSIDE.888.02"	"gverbs.zil"	"888"	"V-LOOK-INSIDE"	"TELL"	" is closed."
"message.gverbs.V-LOOK-INSIDE.890.01"	"gverbs.zil"	"890"	"V-LOOK-INSIDE"	"TELL"	"You can't look inside a "
"message.gverbs.V-LOOK-INSIDE.890.02"	"gverbs.zil"	"890"	"V-LOOK-INSIDE"	"TELL"	"."
"message.gverbs.V-LOOK-ON.897.01"	"gverbs.zil"	"897"	"V-LOOK-ON"	"TELL"	"Look on a "
"message.gverbs.V-LOOK-ON.897.02"	"gverbs.zil"	"897"	"V-LOOK-ON"	"TELL"	"???"
"message.gverbs.V-LOOK-UNDER.900.01"	"gverbs.zil"	"900"	"V-LOOK-UNDER"	"TELL"	"There is nothing but dust there."
"message.gverbs.V-LOWER.902.01"	"gverbs.zil"	"902"	"V-LOWER"	"HACK-HACK"	"Playing in this way with the "
"message.gverbs.V-MAKE.905.01"	"gverbs.zil"	"905"	"V-MAKE"	"TELL"	"You can't do that."
"message.gverbs.V-MELT.908.01"	"gverbs.zil"	"908"	"V-MELT"	"TELL"	"It's not clear that a "
"message.gverbs.V-MELT.908.02"	"gverbs.zil"	"908"	"V-MELT"	"TELL"	" can be melted."
"message.gverbs.PRE-MOVE.912.01"	"gverbs.zil"	"912"	"PRE-MOVE"	"TELL"	"You aren't an accomplished enough juggler."
"message.gverbs.V-MOVE.916.01"	"gverbs.zil"	"916"	"V-MOVE"	"TELL"	"Moving the "
"message.gverbs.V-MOVE.916.02"	"gverbs.zil"	"916"	"V-MOVE"	"TELL"	" reveals nothing."
"message.gverbs.V-MOVE.918.01"	"gverbs.zil"	"918"	"V-MOVE"	"TELL"	"You can't move the "
"message.gverbs.V-MOVE.918.02"	"gverbs.zil"	"918"	"V-MOVE"	"TELL"	"."
"message.gverbs.V-MUMBLE.921.01"	"gverbs.zil"	"921"	"V-MUMBLE"	"TELL"	"You'll have to speak up if you expect me to hear you!"
"message.gverbs.PRE-MUNG.931.01"	"gverbs.zil"	"931"	"PRE-MUNG"	"TELL"	"Trying to destroy the "
"message.gverbs.PRE-MUNG.931.02"	"gverbs.zil"	"931"	"PRE-MUNG"	"TELL"	" with "
"message.gverbs.PRE-MUNG.933.01"	"gverbs.zil"	"933"	"PRE-MUNG"	"TELL"	"your bare hands"
"message.gverbs.PRE-MUNG.935.01"	"gverbs.zil"	"935"	"PRE-MUNG"	"TELL"	"a "
"message.gverbs.PRE-MUNG.936.01"	"gverbs.zil"	"936"	"PRE-MUNG"	"TELL"	" is futile."
