"id"	"english"	"translation"	"status"	"notes"	"source_file"	"line"	"routine"	"container"
"message.1actions.MATCH-FUNCTION.2298.01"	"es."	"es."	"source"	"原文表示"	"1actions.zil"	"2298"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2298.02"	"."	"."	"source"	"原文表示"	"1actions.zil"	"2298"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2302.01"	"The match is burning."	"The match is burning."	"source"	"原文表示"	"1actions.zil"	"2302"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2305.01"	"The matchbook isn't very interesting, except for what's written on it."	"The matchbook isn't very interesting, except for what's written on it."	"source"	"原文表示"	"1actions.zil"	"2305"	"MATCH-FUNCTION"	"TELL"
"message.1actions.I-MATCH.2309.01"	"The match has gone out."	"The match has gone out."	"source"	"原文表示"	"1actions.zil"	"2309"	"I-MATCH"	"TELL"
"message.1actions.LIGHT-INT.2335.01"	"You'd better have more light than from the "	"You'd better have more light than from the "	"source"	"原文表示"	"1actions.zil"	"2335"	"LIGHT-INT"	"TELL"
"message.1actions.LIGHT-INT.2335.02"	"."	"."	"source"	"原文表示"	"1actions.zil"	"2335"	"LIGHT-INT"	"TELL"
"message.1actions.CANDLES-FCN.2351.01"	"Alas, there's not much left of the candles. Certainly not enough to\nburn."	"Alas, there's not much left of the candles. Certainly not enough to\nburn."	"source"	"原文表示"	"1actions.zil"	"2351"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2355.01"	"(with the match)"	"(with the match)"	"source"	"原文表示"	"1actions.zil"	"2355"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2360.01"	"You should say what to light them with."	"You should say what to light them with."	"source"	"原文表示"	"1actions.zil"	"2360"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2364.01"	"The candles are "	"The candles are "	"source"	"原文表示"	"1actions.zil"	"2364"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2366.01"	"already lit."	"already lit."	"source"	"原文表示"	"1actions.zil"	"2366"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2369.01"	"lit."	"lit."	"source"	"原文表示"	"1actions.zil"	"2369"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2374.01"	"You realize, just in time, that the candles are already lighted."	"You realize, just in time, that the candles are already lighted."	"source"	"原文表示"	"1actions.zil"	"2374"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2377.01"	"The heat from the torch is so intense that the candles are vaporized."	"The heat from the torch is so intense that the candles are vaporized."	"source"	"原文表示"	"1actions.zil"	"2377"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2381.01"	"You have to light them with something that's burning, you know."	"You have to light them with something that's burning, you know."	"source"	"原文表示"	"1actions.zil"	"2381"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2384.01"	"Let's see, how many objects in a pair? Don't tell me, I'll get it."	"Let's see, how many objects in a pair? Don't tell me, I'll get it."	"source"	"原文表示"	"1actions.zil"	"2384"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2388.01"	"The flame is extinguished."	"The flame is extinguished."	"source"	"原文表示"	"1actions.zil"	"2388"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2393.01"	" It's really dark in here...."	" It's really dark in here...."	"source"	"原文表示"	"1actions.zil"	"2393"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2396.01"	"The candles are not lighted."	"The candles are not lighted."	"source"	"原文表示"	"1actions.zil"	"2396"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2398.01"	"That wouldn't be smart."	"That wouldn't be smart."	"source"	"原文表示"	"1actions.zil"	"2398"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2400.01"	"The candles are "	"The candles are "	"source"	"原文表示"	"1actions.zil"	"2400"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2402.01"	"burning."	"burning."	"source"	"原文表示"	"1actions.zil"	"2402"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2403.01"	"out."	"out."	"source"	"原文表示"	"1actions.zil"	"2403"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLE-TABLE.2409.01"	"The candles grow shorter."	"The candles grow shorter."	"source"	"原文表示"	"1actions.zil"	"2409"	"CANDLE-TABLE"	"TABLE"
"message.1actions.CANDLE-TABLE.2411.01"	"The candles are becoming quite short."	"The candles are becoming quite short."	"source"	"原文表示"	"1actions.zil"	"2411"	"CANDLE-TABLE"	"TABLE"
"message.1actions.CANDLE-TABLE.2413.01"	"The candles won't last long now."	"The candles won't last long now."	"source"	"原文表示"	"1actions.zil"	"2413"	"CANDLE-TABLE"	"TABLE"
"message.1actions.CAVE2-ROOM.2424.01"	"A gust of wind blows out your candles!"	"A gust of wind blows out your candles!"	"source"	"原文表示"	"1actions.zil"	"2424"	"CAVE2-ROOM"	"TELL"
"message.1actions.CAVE2-ROOM.2426.01"	"It is now completely dark."	"It is now completely dark."	"source"	"原文表示"	"1actions.zil"	"2426"	"CAVE2-ROOM"	"TELL"
"message.1actions.SWORD-FCN.2439.01"	"Your sword is glowing with a faint blue glow."	"Your sword is glowing with a faint blue glow."	"source"	"原文表示"	"1actions.zil"	"2439"	"SWORD-FCN"	"TELL"
"message.1actions.SWORD-FCN.2442.01"	"Your sword is glowing very brightly."	"Your sword is glowing very brightly."	"source"	"原文表示"	"1actions.zil"	"2442"	"SWORD-FCN"	"TELL"
"message.1actions.BOOM-ROOM.2460.01"	"How sad for an aspiring adventurer to light a "	"How sad for an aspiring adventurer to light a "	"source"	"原文表示"	"1actions.zil"	"2460"	"BOOM-ROOM"	"TELL"
"message.1actions.BOOM-ROOM.2460.02"	" in a room which\nreeks of gas. Fortunately, there is justice in the world."	" in a room which\nreeks of gas. Fortunately, there is justice in the world."	"source"	"原文表示"	"1actions.zil"	"2460"	"BOOM-ROOM"	"TELL"
"message.1actions.BOOM-ROOM.2464.01"	"Oh dear. It appears that the smell coming from this room was coal gas.\nI would have thought twice about carrying flaming objects in here."	"Oh dear. It appears that the smell coming from this room was coal gas.\nI would have thought twice about carrying flaming objects in here."	"source"	"原文表示"	"1actions.zil"	"2464"	"BOOM-ROOM"	"TELL"
"message.1actions.BOOM-ROOM.2466.01"	"|\n      ** BOOOOOOOOOOOM **"	"|\n      ** BOOOOOOOOOOOM **"	"source"	"原文表示"	"1actions.zil"	"2466"	"BOOM-ROOM"	"JIGS-UP"
"message.1actions.BAT-D.2472.01"	"In the corner of the room on the ceiling is a large vampire bat who\nis obviously deranged and holding his nose."	"In the corner of the room on the ceiling is a large vampire bat who\nis obviously deranged and holding his nose."	"source"	"原文表示"	"1actions.zil"	"2472"	"BAT-D"	"TELL"
"message.1actions.BAT-D.2476.01"	"A large vampire bat, hanging from the ceiling, swoops down at you!"	"A large vampire bat, hanging from the ceiling, swoops down at you!"	"source"	"原文表示"	"1actions.zil"	"2476"	"BAT-D"	"TELL"
"message.1actions.BATS-ROOM.2481.01"	"You are in a small room which has doors only to the east and south."	"You are in a small room which has doors only to the east and south."	"source"	"原文表示"	"1actions.zil"	"2481"	"BATS-ROOM"	"TELL"
"message.1actions.MACHINE-ROOM-FCN.2491.01"	"This is a large, cold room whose sole exit is to the north. In one\ncorner there is a machine which is reminiscent of a clothes\ndryer. On its face is a switch which is labelled ""START"".\nThe switch does not appear to be manipulable by any human hand (unless the\nfingers are about 1/16 by 1/4 inch). On the front of the machine is a large\nlid, which is "	"This is a large, cold room whose sole exit is to the north. In one\ncorner there is a machine which is reminiscent of a clothes\ndryer. On its face is a switch which is labelled ""START"".\nThe switch does not appear to be manipulable by any human hand (unless the\nfingers are about 1/16 by 1/4 inch). On the front of the machine is a large\nlid, which is "	"source"	"原文表示"	"1actions.zil"	"2491"	"MACHINE-ROOM-FCN"	"TELL"
"message.1actions.MACHINE-ROOM-FCN.2498.01"	"open."	"open."	"source"	"原文表示"	"1actions.zil"	"2498"	"MACHINE-ROOM-FCN"	"TELL"
"message.1actions.MACHINE-ROOM-FCN.2499.01"	"closed."	"closed."	"source"	"原文表示"	"1actions.zil"	"2499"	"MACHINE-ROOM-FCN"	"TELL"
"message.1actions.MACHINE-F.2504.01"	"It is far too large to carry."	"It is far too large to carry."	"source"	"原文表示"	"1actions.zil"	"2504"	"MACHINE-F"	"TELL"
"message.1actions.MACHINE-F.2509.01"	"The lid opens, revealing "	"The lid opens, revealing "	"source"	"原文表示"	"1actions.zil"	"2509"	"MACHINE-F"	"TELL"
"message.1actions.MACHINE-F.2511.01"	"."	"."	"source"	"原文表示"	"1actions.zil"	"2511"	"MACHINE-F"	"TELL"
"message.1actions.MACHINE-F.2514.01"	"The lid opens."	"The lid opens."	"source"	"原文表示"	"1actions.zil"	"2514"	"MACHINE-F"	"TELL"
"message.1actions.MACHINE-F.2518.01"	"The lid closes."	"The lid closes."	"source"	"原文表示"	"1actions.zil"	"2518"	"MACHINE-F"	"TELL"
"message.1actions.MACHINE-F.2526.01"	"It's not clear how to turn it on with your bare hands."	"It's not clear how to turn it on with your bare hands."	"source"	"原文表示"	"1actions.zil"	"2526"	"MACHINE-F"	"TELL"
"message.1actions.MSWITCH-FUNCTION.2536.01"	"The machine doesn't seem to want to do anything."	"The machine doesn't seem to want to do anything."	"source"	"原文表示"	"1actions.zil"	"2536"	"MSWITCH-FUNCTION"	"TELL"
"message.1actions.MSWITCH-FUNCTION.2538.01"	"The machine comes to life (figuratively) with a dazzling display of\ncolored lights and bizarre noises. After a few moments, the\nexcitement abates."	"The machine comes to life (figuratively) with a dazzling display of\ncolored lights and bizarre noises. After a few moments, the\nexcitement abates."	"source"	"原文表示"	"1actions.zil"	"2538"	"MSWITCH-FUNCTION"	"TELL"
"message.1actions.MSWITCH-FUNCTION.2551.01"	"It seems that a "	"It seems that a "	"source"	"原文表示"	"1actions.zil"	"2551"	"MSWITCH-FUNCTION"	"TELL"
"message.1actions.MSWITCH-FUNCTION.2551.02"	" won't do."	" won't do."	"source"	"原文表示"	"1actions.zil"	"2551"	"MSWITCH-FUNCTION"	"TELL"
"message.1actions.GUNK-FUNCTION.2556.01"	"The slag was rather insubstantial, and crumbles into dust at your touch."	"The slag was rather insubstantial, and crumbles into dust at your touch."	"source"	"原文表示"	"1actions.zil"	"2556"	"GUNK-FUNCTION"	"TELL"
"message.1actions.SCEPTRE-FUNCTION.2599.01"	"Suddenly, the rainbow appears to become solid and, I venture,\nwalkable (I think the giveaway was the stairs and bannister)."	"Suddenly, the rainbow appears to become solid and, I venture,\nwalkable (I think the giveaway was the stairs and bannister)."	"source"	"原文表示"	"1actions.zil"	"2599"	"SCEPTRE-FUNCTION"	"TELL"
"message.1actions.SCEPTRE-FUNCTION.2604.01"	"A shimmering pot of gold appears at the end of the rainbow."	"A shimmering pot of gold appears at the end of the rainbow."	"source"	"原文表示"	"1actions.zil"	"2604"	"SCEPTRE-FUNCTION"	"TELL"
"message.1actions.SCEPTRE-FUNCTION.2609.01"	"The rainbow seems to have become somewhat run-of-the-mill."	"The rainbow seems to have become somewhat run-of-the-mill."	"source"	"原文表示"	"1actions.zil"	"2609"	"SCEPTRE-FUNCTION"	"TELL"
"message.1actions.SCEPTRE-FUNCTION.2615.01"	"The structural integrity of the rainbow is severely compromised,\nleaving you hanging in midair, supported only by water vapor. Bye."	"The structural integrity of the rainbow is severely compromised,\nleaving you hanging in midair, supported only by water vapor. Bye."	"source"	"原文表示"	"1actions.zil"	"2615"	"SCEPTRE-FUNCTION"	"JIGS-UP"
"message.1actions.SCEPTRE-FUNCTION.2619.01"	"A dazzling display of color briefly emanates from the sceptre."	"A dazzling display of color briefly emanates from the sceptre."	"source"	"原文表示"	"1actions.zil"	"2619"	"SCEPTRE-FUNCTION"	"TELL"
"message.1actions.FALLS-ROOM.2624.01"	"You are at the top of Aragain Falls, an enormous waterfall with a\ndrop of about 450 feet. The only path here is on the north end."	"You are at the top of Aragain Falls, an enormous waterfall with a\ndrop of about 450 feet. The only path here is on the north end."	"source"	"原文表示"	"1actions.zil"	"2624"	"FALLS-ROOM"	"TELL"
"message.1actions.FALLS-ROOM.2628.01"	"A solid rainbow spans the falls."	"A solid rainbow spans the falls."	"source"	"原文表示"	"1actions.zil"	"2628"	"FALLS-ROOM"	"TELL"
"message.1actions.FALLS-ROOM.2631.01"	"A beautiful rainbow can be seen over the falls and to the west."	"A beautiful rainbow can be seen over the falls and to the west."	"source"	"原文表示"	"1actions.zil"	"2631"	"FALLS-ROOM"	"TELL"
"message.1actions.RAINBOW-FCN.2637.01"	"From here?!?"	"From here?!?"	"source"	"原文表示"	"1actions.zil"	"2637"	"RAINBOW-FCN"	"TELL"
"message.1actions.RAINBOW-FCN.2645.01"	"You'll have to say which way..."	"You'll have to say which way..."	"source"	"原文表示"	"1actions.zil"	"2645"	"RAINBOW-FCN"	"TELL"
"message.1actions.RAINBOW-FCN.2647.01"	"Can you walk on water vapor?"	"Can you walk on water vapor?"	"source"	"原文表示"	"1actions.zil"	"2647"	"RAINBOW-FCN"	"TELL"
"message.1actions.RAINBOW-FCN.2650.01"	"The Frigid River flows under the rainbow."	"The Frigid River flows under the rainbow."	"source"	"原文表示"	"1actions.zil"	"2650"	"RAINBOW-FCN"	"TELL"
"message.1actions.DBOAT-FUNCTION.2658.01"	"No chance. Some moron punctured it."	"No chance. Some moron punctured it."	"source"	"原文表示"	"1actions.zil"	"2658"	"DBOAT-FUNCTION"	"TELL"
"message.1actions.FIX-BOAT.2665.01"	"Well done. The boat is repaired."	"Well done. The boat is repaired."	"source"	"原文表示"	"1actions.zil"	"2665"	"FIX-BOAT"	"TELL"
"message.1actions.RIVER-FUNCTION.2674.01"	"You splash around for a while, fighting the current, then you drown."	"You splash around for a while, fighting the current, then you drown."	"source"	"原文表示"	"1actions.zil"	"2674"	"RIVER-FUNCTION"	"JIGS-UP"
"message.1actions.RIVER-FUNCTION.2677.01"	"You should get in the boat then launch it."	"You should get in the boat then launch it."	"source"	"原文表示"	"1actions.zil"	"2677"	"RIVER-FUNCTION"	"TELL"
"message.1actions.RIVER-FUNCTION.2681.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"2681"	"RIVER-FUNCTION"	"TELL"
"message.1actions.RIVER-FUNCTION.2681.02"	" floats for a moment, then sinks."	" floats for a moment, then sinks."	"source"	"原文表示"	"1actions.zil"	"2681"	"RIVER-FUNCTION"	"TELL"
"message.1actions.RIVER-FUNCTION.2685.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"2685"	"RIVER-FUNCTION"	"TELL"
"message.1actions.RIVER-FUNCTION.2685.02"	" splashes into the water and is gone forever."	" splashes into the water and is gone forever."	"source"	"原文表示"	"1actions.zil"	"2685"	"RIVER-FUNCTION"	"TELL"
"message.1actions.RIVER-FUNCTION.2688.01"	"A look before leaping reveals that the river is wide and dangerous,\nwith swift currents and large, half-hidden rocks. You decide to forgo your\nswim."	"A look before leaping reveals that the river is wide and dangerous,\nwith swift currents and large, half-hidden rocks. You decide to forgo your\nswim."	"source"	"原文表示"	"1actions.zil"	"2688"	"RIVER-FUNCTION"	"TELL"
"message.1actions.I-RIVER.2713.01"	"The flow of the river carries you downstream."	"The flow of the river carries you downstream."	"source"	"原文表示"	"1actions.zil"	"2713"	"I-RIVER"	"TELL"
"message.1actions.I-RIVER.2718.01"	"Unfortunately, the magic boat doesn't provide protection from\nthe rocks and boulders one meets at the bottom of waterfalls.\nIncluding this one."	"Unfortunately, the magic boat doesn't provide protection from\nthe rocks and boulders one meets at the bottom of waterfalls.\nIncluding this one."	"source"	"原文表示"	"1actions.zil"	"2718"	"I-RIVER"	"JIGS-UP"
"message.1actions.RBOAT-FUNCTION.2736.01"	"Read the label for the boat's instructions."	"Read the label for the boat's instructions."	"source"	"原文表示"	"1actions.zil"	"2736"	"RBOAT-FUNCTION"	"TELL"
"message.1actions.RBOAT-FUNCTION.2742.01"	"You are on the "	"You are on the "	"source"	"原文表示"	"1actions.zil"	"2742"	"RBOAT-FUNCTION"	"TELL"
"message.1actions.RBOAT-FUNCTION.2744.01"	"reservoir"	"reservoir"	"source"	"原文表示"	"1actions.zil"	"2744"	"RBOAT-FUNCTION"	"TELL"
"message.1actions.RBOAT-FUNCTION.2746.01"	"stream"	"stream"	"source"	"原文表示"	"1actions.zil"	"2746"	"RBOAT-FUNCTION"	"TELL"
"message.1actions.RBOAT-FUNCTION.2747.01"	"river"	"river"	"source"	"原文表示"	"1actions.zil"	"2747"	"RBOAT-FUNCTION"	"TELL"
"message.1actions.RBOAT-FUNCTION.2748.01"	", or have you forgotten?"	", or have you forgotten?"	"source"	"原文表示"	"1actions.zil"	"2748"	"RBOAT-FUNCTION"	"TELL"
