"id"	"english"	"japanese"	"status"	"notes"	"source_file"	"line"	"routine"	"container"
"message.1actions.ROBBER-FUNCTION.2015.01"	"Once you got him, what would you do with him?"	"彼を捕まえたとして、その後どうするつもりだ？"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2015"	"ROBBER-FUNCTION"	"TELL"
"message.1actions.ROBBER-FUNCTION.2018.01"	"The thief is a slippery character with beady eyes that flit back\nand forth. He carries, along with an unmistakable arrogance, a large bag\nover his shoulder and a vicious stiletto, whose blade is aimed\nmenacingly in your direction. I'd watch out if I were you."	"泥棒は油断ならない男だ。小さな目をせわしなく左右へ動かしている。紛れもない尊大さとともに、大きな袋を肩へ掛け、凶悪な細身の短剣を持っている。その刃先はこちらへ威嚇するように向けられている。私なら用心する。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2018"	"ROBBER-FUNCTION"	"TELL"
"message.1actions.ROBBER-FUNCTION.2024.01"	"The thief says nothing, as you have not been formally introduced."	"まだ正式に紹介されていないので、泥棒は何も言わない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2024"	"ROBBER-FUNCTION"	"TELL"
"message.1actions.ROBBER-FUNCTION.2032.01"	"The robber, somewhat surprised at this turn of events, nimbly\nretrieves his stiletto."	"思わぬ成り行きに少し驚きながらも、泥棒は素早く短剣を拾い上げた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2032"	"ROBBER-FUNCTION"	"TELL"
"message.1actions.ROBBER-FUNCTION.2044.01"	"The chalice is now safe to take."	"これで聖杯を安全に取れる。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2044"	"ROBBER-FUNCTION"	"TELL"
"message.1actions.ROBBER-FUNCTION.2051.01"	"As the thief dies, the power of his magic decreases, and his\ntreasures reappear:"	"泥棒が死ぬと魔法の力が弱まり、宝物が再び姿を現した："	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2051"	"ROBBER-FUNCTION"	"TELL"
"message.1actions.ROBBER-FUNCTION.2053.01"	"  A "	"　"	"format"	"日本語語順のため空文字"	"1actions.zil"	"2053"	"ROBBER-FUNCTION"	"TELL"
"message.1actions.ROBBER-FUNCTION.2056.01"	", with "	"、その中には"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2056"	"ROBBER-FUNCTION"	"TELL"
"message.1actions.ROBBER-FUNCTION.2061.01"	"His booty remains."	"彼の盗品は残っている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2061"	"ROBBER-FUNCTION"	"TELL"
"message.1actions.ROBBER-FUNCTION.2080.01"	"The robber revives, briefly feigning continued unconsciousness, and,\nwhen he sees his moment, scrambles away from you."	"泥棒は息を吹き返した。しばらく気絶したふりを続け、隙を見て素早く逃げ去った。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2080"	"ROBBER-FUNCTION"	"TELL"
"message.1actions.ROBBER-C-DESC.2087.01"	"There is a suspicious-looking individual, holding a bag, leaning\nagainst one wall. He is armed with a vicious-looking stiletto."	"袋を持った怪しい男が、壁の一つにもたれている。凶悪そうな細身の短剣で武装している。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2087"	"ROBBER-C-DESC"	"GLOBAL"
"message.1actions.ROBBER-U-DESC.2091.01"	"There is a suspicious-looking individual lying unconscious on the\nground."	"怪しい男が地面に倒れ、意識を失っている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2091"	"ROBBER-U-DESC"	"GLOBAL"
"message.1actions.LARGE-BAG-F.2098.01"	"Sadly for you, the robber collapsed on top of the bag. Trying to take\nit would wake him."	"残念ながら、泥棒は袋の上へ倒れている。袋を取ろうとすれば起きる。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2098"	"LARGE-BAG-F"	"TELL"
"message.1actions.LARGE-BAG-F.2102.01"	"The bag will be taken over his dead body."	"袋を取るには、彼の死体を越えるしかない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2102"	"LARGE-BAG-F"	"TELL"
"message.1actions.LARGE-BAG-F.2105.01"	"It would be a good trick."	"できたら大した芸当だ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2105"	"LARGE-BAG-F"	"TELL"
"message.1actions.LARGE-BAG-F.2108.01"	"Getting close enough would be a good trick."	"そこまで近づけたら大した芸当だ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2108"	"LARGE-BAG-F"	"TELL"
"message.1actions.LARGE-BAG-F.2111.01"	"The bag is underneath the thief, so one can't say what, if anything, is\ninside."	"袋は泥棒の下敷きになっている。中に何か入っているとしても、ここからは分からない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2111"	"LARGE-BAG-F"	"TELL"
"message.1actions.CHALICE-FCN.2132.01"	"You'd be stabbed in the back first."	"その前に背中を刺される。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2132"	"CHALICE-FCN"	"TELL"
"message.1actions.CHALICE-FCN.2135.01"	"You can't. It's not a very good chalice, is it?"	"できない。器としてはあまり出来のよい聖杯ではないようだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2135"	"CHALICE-FCN"	"TELL"
"message.1actions.TREASURE-ROOM-FCN.2144.01"	"You hear a scream of anguish as you violate the robber's hideaway.\nUsing passages unknown to you, he rushes to its defense."	"泥棒の隠れ家へ踏み込むと、苦悶の叫びが聞こえた。泥棒はあなたの知らない抜け道を使い、隠れ家を守りに駆けつけた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2144"	"TREASURE-ROOM-FCN"	"TELL"
"message.1actions.THIEF-IN-TREASURE.2155.01"	"The thief gestures mysteriously, and the treasures in the room\nsuddenly vanish."	"泥棒が謎めいた身振りをすると、部屋の宝物は突然消え去った。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2155"	"THIEF-IN-TREASURE"	"TELL"
"message.1actions.FRONT-DOOR-FCN.2165.01"	"The door cannot be opened."	"扉は開かない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2165"	"FRONT-DOOR-FCN"	"TELL"
"message.1actions.FRONT-DOOR-FCN.2168.01"	"You cannot burn this door."	"この扉は燃やせない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2168"	"FRONT-DOOR-FCN"	"TELL"
"message.1actions.FRONT-DOOR-FCN.2170.01"	"You can't seem to damage the door."	"扉には傷一つつかない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2170"	"FRONT-DOOR-FCN"	"TELL"
"message.1actions.FRONT-DOOR-FCN.2172.01"	"It won't open."	"開かない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2172"	"FRONT-DOOR-FCN"	"TELL"
"message.1actions.BODY-FUNCTION.2180.01"	"A force keeps you from taking the bodies."	"何らかの力に阻まれ、死体を持ち上げられない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2180"	"BODY-FUNCTION"	"TELL"
"message.1actions.BODY-FUNCTION.2183.01"	"The voice of the guardian of the dungeon booms out from the darkness,\n""Your disrespect costs you your life!"" and places your head on a sharp\npole."	"地下世界の番人の声が闇から轟いた。「その不敬、命で償え！」そして、あなたの首は鋭い杭の上へ据えられた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2183"	"BODY-FUNCTION"	"JIGS-UP"
"message.1actions.BLACK-BOOK.2189.01"	"The book is already open to page 569."	"本はすでに569ページで開かれている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2189"	"BLACK-BOOK"	"TELL"
"message.1actions.BLACK-BOOK.2191.01"	"As hard as you try, the book cannot be closed."	"どれほど力を込めても、本は閉じない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2191"	"BLACK-BOOK"	"TELL"
"message.1actions.BLACK-BOOK.2197.01"	"Beside page 569, there is only one other page with any legible printing on\nit. Most of it is unreadable, but the subject seems to be the banishment of\nevil. Apparently, certain noises, lights, and prayers are efficacious in this\nregard."	"569ページのほかに、文字を読めるページがもう一枚だけある。大半は判読不能だが、悪しきものを追放する方法について書かれているようだ。特定の音と光、そして祈りが効くという。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2197"	"BLACK-BOOK"	"TELL"
"message.1actions.BLACK-BOOK.2204.01"	"A booming voice says ""Wrong, cretin!"" and you notice that you have\nturned into a pile of dust. How, I can't imagine."	"轟く声が「違う、この愚か者め！」と言った。気づくと、あなたは一山の灰になっていた。どうしてそうなったのかは想像もつかない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2204"	"BLACK-BOOK"	"JIGS-UP"
"message.1actions.PAINTING-FCN.2211.01"	"There is a worthless piece of canvas here."	"価値のない一枚の布切れがある。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2211"	"PAINTING-FCN"	"PUTP"
"message.1actions.PAINTING-FCN.2213.01"	"Congratulations! Unlike the other vandals, who merely stole the\nartist's masterpieces, you have destroyed one."	"お見事！　ほかの破壊者たちは画家の傑作を盗んだだけだが、あなたは一枚を完全に破壊した。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2213"	"PAINTING-FCN"	"TELL"
"message.1actions.LAMP-TABLE.2223.01"	"The lamp appears a bit dimmer."	"ランタンの光が少し弱くなったようだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2223"	"LAMP-TABLE"	"TABLE"
"message.1actions.LAMP-TABLE.2225.01"	"The lamp is definitely dimmer now."	"ランタンは明らかに暗くなってきた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2225"	"LAMP-TABLE"	"TABLE"
"message.1actions.LAMP-TABLE.2227.01"	"The lamp is nearly out."	"ランタンは今にも消えそうだ。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2227"	"LAMP-TABLE"	"TABLE"
"message.1actions.LANTERN.2233.01"	"The lamp has smashed into the floor, and the light has gone out."	"ランタンは床へ叩きつけられて砕け、明かりが消えた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2233"	"LANTERN"	"TELL"
"message.1actions.LANTERN.2239.01"	"A burned-out lamp won't light."	"電池の切れたランタンには火が点かない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2239"	"LANTERN"	"TELL"
"message.1actions.LANTERN.2245.01"	"The lamp has already burned out."	"ランタンの電池はすでに切れている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2245"	"LANTERN"	"TELL"
"message.1actions.LANTERN.2250.01"	"The lamp "	"ランタンは"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2250"	"LANTERN"	"TELL"
"message.1actions.LANTERN.2252.01"	"has burned out."	"電池が切れている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2252"	"LANTERN"	"TELL"
"message.1actions.LANTERN.2254.01"	"is on."	"点いている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2254"	"LANTERN"	"TELL"
"message.1actions.LANTERN.2256.01"	"is turned off."	"消えている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2256"	"LANTERN"	"TELL"
"message.1actions.MAILBOX-F.2261.01"	"It is securely anchored."	"地面へしっかり固定されている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2261"	"MAILBOX-F"	"TELL"
"message.1actions.MATCH-FUNCTION.2271.01"	"I'm afraid that you have run out of matches."	"残念ながら、紙マッチはもうない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2271"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2274.01"	"This room is drafty, and the match goes out instantly."	"この部屋は隙間風が強く、紙マッチはすぐに消えた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2274"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2279.01"	"One of the matches starts to burn."	"紙マッチの一本に火が点いた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2279"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2285.01"	"The match is out."	"紙マッチの火は消えている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2285"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2289.01"	"It's pitch black in here!"	"ここは真っ暗だ！"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2289"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2293.01"	"You have "	"紙マッチは残り"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2293"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2295.01"	"no"	"0"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2295"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2297.01"	" match"	"本"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2297"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2298.01"	"es."	""	"format"	"日本語語順のため空文字"	"1actions.zil"	"2298"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2298.02"	"."	"。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2298"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2302.01"	"The match is burning."	"紙マッチは燃えている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2302"	"MATCH-FUNCTION"	"TELL"
"message.1actions.MATCH-FUNCTION.2305.01"	"The matchbook isn't very interesting, except for what's written on it."	"紙マッチの束は、表に書かれた文字以外には面白いところもない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2305"	"MATCH-FUNCTION"	"TELL"
"message.1actions.I-MATCH.2309.01"	"The match has gone out."	"紙マッチの火が消えた。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2309"	"I-MATCH"	"TELL"
"message.1actions.LIGHT-INT.2335.01"	"You'd better have more light than from the "	""	"format"	"日本語語順のため空文字"	"1actions.zil"	"2335"	"LIGHT-INT"	"TELL"
"message.1actions.LIGHT-INT.2335.02"	"."	"より明るい光を用意した方がいい。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2335"	"LIGHT-INT"	"TELL"
"message.1actions.CANDLES-FCN.2351.01"	"Alas, there's not much left of the candles. Certainly not enough to\nburn."	"あいにく、ろうそくはほとんど残っていない。燃やすには到底足りない。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2351"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2355.01"	"(with the match)"	"（紙マッチを使う）"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2355"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2360.01"	"You should say what to light them with."	"何を使って火を点けるのか指定する必要がある。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2360"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2364.01"	"The candles are "	"ろうそくには"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2364"	"CANDLES-FCN"	"TELL"
"message.1actions.CANDLES-FCN.2366.01"	"already lit."	"すでに火が点いている。"	"draft"	"原文・ルーチン確認済み"	"1actions.zil"	"2366"	"CANDLES-FCN"	"TELL"
